eventID,occurrenceID,basisOfRecord,scientificName,scientificNameID,occurrenceStatus,organismQuantity,organismQuantityType,taxonRank,kingdom,phylum,class,order,family,genus,species,occurrenceRemarks
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,present,421,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
13_2020-07-21_2020-07-22,13_2020-07-21_2020-07-22_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,absent,0,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,present,131,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
13_2020-08-19_2020-08-19,13_2020-08-19_2020-08-19_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,absent,0,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
92_2012-05-10_2012-05-10,92_2012-05-10_2012-05-10_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,absent,0,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
92_2013-03-08_2013-03-08,92_2013-03-08_2013-03-08_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,absent,0,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
92_2017-02-09_2017-02-09,92_2017-02-09_2017-02-09_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,absent,0,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
