eventID,eventDate,decimalLatitude,decimalLongitude,locality,county,stateProvince,countryCode,geodeticDatum,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters,samplingProtocol,datasetName,locationRemarks
49_2014-05-20_2014-05-20,2014-05-20/2014-05-20,32.8716507,-117.25328,Scripps Reef,San Diego,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: San Diego-Scripps Coastal SMCA
49_2014-06-27_2014-06-27,2014-06-27/2014-06-27,32.8716507,-117.25328,Scripps Reef,San Diego,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: San Diego-Scripps Coastal SMCA
49_2015-01-03_2015-01-03,2015-01-03/2015-01-03,32.8716507,-117.25328,Scripps Reef,San Diego,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: San Diego-Scripps Coastal SMCA
49_2015-04-20_2015-04-20,2015-04-20/2015-04-20,32.8716507,-117.25328,Scripps Reef,San Diego,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: San Diego-Scripps Coastal SMCA
49_2020-01-08_2020-01-08,2020-01-08/2020-01-08,32.8716507,-117.25328,Scripps Reef,San Diego,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: San Diego-Scripps Coastal SMCA
501_2001-12-01_2001-12-01,2001-12-01/2001-12-01,33.47201157,-119.03066,Sea Lion Rookery,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Santa Barbara Island SMR
501_2006-11-05_2006-11-05,2006-11-05/2006-11-05,33.47201157,-119.03066,Sea Lion Rookery,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Santa Barbara Island SMR
501_2015-01-29_2015-01-29,2015-01-29/2015-01-29,33.47201157,-119.03066,Sea Lion Rookery,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Santa Barbara Island SMR
501_2020-10-16_2020-10-16,2020-10-16/2020-10-16,33.47201157,-119.03066,Sea Lion Rookery,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Santa Barbara Island SMR
13_2001-08-04_2001-08-05,2001-08-04/2001-08-05,38.73049927,-123.48864,Sea Ranch,Sonoma,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
13_2005-06-09_2005-06-09,2005-06-09/2005-06-09,38.73049927,-123.48864,Sea Ranch,Sonoma,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
13_2010-05-18_2010-05-18,2010-05-18/2010-05-18,38.73049927,-123.48864,Sea Ranch,Sonoma,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
13_2018-06-15_2018-06-15,2018-06-15/2018-06-15,38.73049927,-123.48864,Sea Ranch,Sonoma,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
13_2019-06-17_2019-06-17,2019-06-17/2019-06-17,38.73049927,-123.48864,Sea Ranch,Sonoma,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
13_2020-07-21_2020-07-22,2020-07-21/2020-07-22,38.73049927,-123.48864,Sea Ranch,Sonoma,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
13_2020-08-19_2020-08-19,2020-08-19/2020-08-19,38.73049927,-123.48864,Sea Ranch,Sonoma,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
92_2012-05-10_2012-05-10,2012-05-10/2012-05-10,32.80799103,-117.26793,Sea Ridge,San Diego,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: South La Jolla SMR
92_2013-03-08_2013-03-08,2013-03-08/2013-03-08,32.80799103,-117.26793,Sea Ridge,San Diego,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: South La Jolla SMR
92_2017-02-09_2017-02-09,2017-02-09/2017-02-09,32.80799103,-117.26793,Sea Ridge,San Diego,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: South La Jolla SMR
4001_2013-07-21_2013-07-21,2013-07-21/2013-07-21,44.49993896,-124.08437,Seal Rock,Lincoln,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
4001_2014-08-09_2014-08-09,2014-08-09/2014-08-09,44.49993896,-124.08437,Seal Rock,Lincoln,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
4001_2019-07-03_2019-07-03,2019-07-03/2019-07-03,44.49993896,-124.08437,Seal Rock,Lincoln,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2009-11-30_2009-11-30,2009-11-30/2009-11-30,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2013-01-22_2013-01-22,2013-01-22/2013-01-22,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2014-02-12_2014-02-12,2014-02-12/2014-02-12,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2014-03-12_2014-03-12,2014-03-12/2014-03-12,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2014-04-03_2014-04-03,2014-04-03/2014-04-03,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2014-04-17_2014-04-17,2014-04-17/2014-04-17,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2014-05-19_2014-05-19,2014-05-19/2014-05-19,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2014-06-26_2014-06-26,2014-06-26/2014-06-26,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2014-10-07_2014-10-07,2014-10-07/2014-10-07,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2015-01-19_2015-01-19,2015-01-19/2015-01-19,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2015-03-16_2015-03-16,2015-03-16/2015-03-16,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2015-12-09_2015-12-09,2015-12-09/2015-12-09,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2016-05-12_2016-05-12,2016-05-12/2016-05-12,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2018-01-14_2018-01-14,2018-01-14/2018-01-14,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
74_2021-06-12_2021-06-12,2021-06-12/2021-06-12,34.04322815,-118.937,Sequit Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
47_2001-04-28_2001-04-28,2001-04-28/2001-04-28,33.54476929,-117.79941,Shaws Cove,Orange,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Laguna Beach SMR
47_2005-04-03_2005-04-03,2005-04-03/2005-04-03,33.54476929,-117.79941,Shaws Cove,Orange,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Laguna Beach SMR
47_2012-01-18_2012-01-18,2012-01-18/2012-01-18,33.54476929,-117.79941,Shaws Cove,Orange,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Laguna Beach SMR
47_2014-02-14_2014-02-14,2014-02-14/2014-02-14,33.54476929,-117.79941,Shaws Cove,Orange,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Laguna Beach SMR
47_2014-04-02_2014-04-02,2014-04-02/2014-04-02,33.54476929,-117.79941,Shaws Cove,Orange,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Laguna Beach SMR
47_2015-01-04_2015-01-04,2015-01-04/2015-01-04,33.54476929,-117.79941,Shaws Cove,Orange,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Laguna Beach SMR
47_2015-04-21_2015-04-21,2015-04-21/2015-04-21,33.54476929,-117.79941,Shaws Cove,Orange,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Laguna Beach SMR
47_2017-01-13_2017-01-13,2017-01-13/2017-01-13,33.54476929,-117.79941,Shaws Cove,Orange,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Laguna Beach SMR
47_2021-06-10_2021-06-10,2021-06-10/2021-06-10,33.54476929,-117.79941,Shaws Cove,Orange,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Laguna Beach SMR
32_2001-03-23_2001-03-23,2001-03-23/2001-03-23,35.1688118,-120.69668,Shell Beach,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
32_2006-03-24_2006-03-24,2006-03-24/2006-03-24,35.1688118,-120.69668,Shell Beach,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
32_2019-03-04_2019-03-04,2019-03-04/2019-03-04,35.1688118,-120.69668,Shell Beach,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
11_2001-07-23_2001-07-23,2001-07-23/2001-07-23,40.02254105,-124.07366,Shelter Cove,Humboldt,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
11_2006-04-29_2006-04-29,2006-04-29/2006-04-29,40.02254105,-124.07366,Shelter Cove,Humboldt,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
11_2014-06-16_2014-06-16,2014-06-16/2014-06-16,40.02254105,-124.07366,Shelter Cove,Humboldt,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
2_2002-07-09_2002-07-09,2002-07-09/2002-07-09,47.94709015,-124.66229,Sokol Point; Chilean Memorial,Clallam,Washington,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
2_2007-06-13_2007-06-13,2007-06-13/2007-06-13,47.94709015,-124.66229,Sokol Point; Chilean Memorial,Clallam,Washington,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
2_2018-05-20_2018-05-20,2018-05-20/2018-05-20,47.94709015,-124.66229,Sokol Point; Chilean Memorial,Clallam,Washington,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
206_2017-11-16_2017-11-16,2017-11-16/2017-11-16,33.91162109,-120.15104,South Point,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: South Point SMR
33_2001-03-20_2001-03-20,2001-03-20/2001-03-20,34.73038101,-120.61546,Stairs,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Vandenberg SMR
33_2003-03-25_2003-03-25,2003-03-25/2003-03-25,34.73038101,-120.61546,Stairs,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Vandenberg SMR
33_2004-02-02_2004-02-02,2004-02-02/2004-02-02,34.73038101,-120.61546,Stairs,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Vandenberg SMR
33_2017-02-07_2017-02-07,2017-02-07/2017-02-07,34.73038101,-120.61546,Stairs,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Vandenberg SMR
4_2002-07-07_2002-07-08,2002-07-07/2002-07-08,47.65269852,-124.3905,Starfish Point,Jefferson,Washington,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
4_2006-06-12_2006-06-12,2006-06-12/2006-06-12,47.65269852,-124.3905,Starfish Point,Jefferson,Washington,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6013_2017-06-28_2017-06-28,2017-06-28/2017-06-28,38.61363983,-123.36753,Stewarts Point,Sonoma,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Stewarts Point SMR
6013_2021-06-28_2021-06-28,2021-06-28/2021-06-28,38.61363983,-123.36753,Stewarts Point,Sonoma,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Stewarts Point SMR
24_2001-02-08_2001-02-08,2001-02-08/2001-02-08,36.56087112,-121.94053,Stillwater,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Carmel Bay SMCA
24_2005-04-29_2005-04-29,2005-04-29/2005-04-29,36.56087112,-121.94053,Stillwater,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Carmel Bay SMCA
24_2014-01-14_2014-01-14,2014-01-14/2014-01-14,36.56087112,-121.94053,Stillwater,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Carmel Bay SMCA
24_2015-05-08_2015-05-08,2015-05-08/2015-05-08,36.56087112,-121.94053,Stillwater,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Carmel Bay SMCA
24_2016-05-10_2016-05-10,2016-05-10/2016-05-10,36.56087112,-121.94053,Stillwater,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Carmel Bay SMCA
